,Id,SalePrice
1071,2532,221790.90309501998
1072,2533,203250.30410308568
1073,2534,233188.05143030113
1074,2535,299945.0502376445
1075,2536,240462.4284678311
1076,2537,232957.04373894565
1077,2538,189147.15535798002
1078,2539,191076.93215690085
1079,2540,178495.84623484573
1080,2541,183941.54790699086
1081,2542,166017.88243968747
1082,2543,127811.17793548085
1083,2544,112084.0294149026
1084,2545,123717.56168341961
1085,2546,130789.42309210786
1086,2547,136504.57387792398
1087,2548,136116.72349064838
1088,2549,152527.8887863938
1089,2550,817890.7283565947
1090,2551,139277.78240708963
1091,2552,131597.6573603377
1092,2553,79361.80131943738
1093,2554,96055.17692372232
1094,2555,109873.70588696643
1095,2556,96506.70836441022
1096,2557,97441.16309580632
1097,2558,173770.8112074743
1098,2559,138489.95218402473
1099,2560,151231.7522893658
1100,2561,139239.65668776285
1101,2562,137236.66165821892
1102,2563,138611.40971328723
1103,2564,209235.01330267033
1104,2565,153474.99319347503
1105,2566,157942.25070506148
1106,2567,135226.0931266557
1107,2568,217815.47662885653
1108,2569,221804.20744408292
1109,2570,108629.99234177756
1110,2571,192330.84669140461
1111,2572,165225.0332068719
1112,2573,244798.86773801452
1113,2574,275205.3186730162
1114,2575,118301.06930367094
1115,2576,121493.86214654638
1116,2577,140445.20230751342
1117,2578,82401.44997505473
1118,2579,60491.13136190165
1119,2580,98792.98033113322
1120,2581,97973.52315036998
1121,2582,85322.90698977861
1122,2583,291774.24728892365
1123,2584,172007.12365720278
1124,2585,177820.64662603792
1125,2586,206812.84748285738
1126,2587,192171.62260390786
1127,2588,143685.6464951197
1128,2589,146980.54365217124
1129,2590,198187.7388887765
1130,2591,211488.57718184483
1131,2592,218967.89673714805
1132,2593,240148.00053397068
1133,2594,180950.58034205358
1134,2595,204347.0583369044
1135,2596,287294.68735086505
1136,2597,183927.32205780246
1137,2598,285160.64445760497
1138,2599,335741.8432644343
1139,2600,125535.88511834912
1140,2601,146249.7987127104
1141,2602,81262.82958089242
1142,2603,85818.38571779281
1143,2604,80432.329167562
1144,2605,83112.18860201648
1145,2606,143839.85610915875
1146,2607,218326.80389123398
1147,2608,199225.16686689504
1148,2609,156488.77914945714
1149,2610,107735.43318013386
1150,2611,127090.75720244121
1151,2612,152362.4085835954
1152,2613,124334.21745745924
1153,2614,123091.73737428895
1154,2615,158545.98165006164
1155,2616,139248.0440305428
1156,2617,177050.41543050492
1157,2618,209527.07386166253
1158,2619,206009.02504409323
1159,2620,184481.78437478063
1160,2621,173864.50570036005
1161,2622,185503.88142649838
1162,2623,242790.55362203647
1163,2624,311870.2200721696
1164,2625,323230.84075902053
1165,2626,166627.43836749397
1166,2627,182743.0707826185
1167,2628,464792.97637990286
1168,2629,534034.912006023
1169,2630,377781.0700471573
1170,2631,482591.151781877
1171,2632,440817.2056474448
1172,2633,309627.5189526255
1173,2634,423749.93621968693
1174,2635,152800.68997682355
1175,2636,192300.22495993754
1176,2637,182032.52351860955
1177,2638,263017.2956881735
1178,2639,173662.25157859238
1179,2640,148794.16746099162
1180,2641,118552.35940642886
1181,2642,191862.63898149694
1182,2643,107404.95298757363
1183,2644,121922.94063453648
1184,2645,97521.39791979971
1185,2646,93577.45931963243
1186,2647,105059.34483288747
1187,2648,146686.7721948717
1188,2649,143975.30871698345
1189,2650,139047.11263327053
1190,2651,146408.4413706897
1191,2652,393833.67256258643
1192,2653,257145.95883706945
1193,2654,247879.6095364053
1194,2655,374479.3518461637
1195,2656,330167.22470390255
1196,2657,340222.06113145757
1197,2658,312618.07664178574
1198,2659,329159.3636893489
1199,2660,354541.00438660913
1200,2661,346107.3551047368
1201,2662,340614.2036954454
1202,2663,287099.29816796415
1203,2664,268579.12407597917
1204,2665,313352.70281184115
1205,2666,286587.1353966796
1206,2667,173446.12496461708
1207,2668,183423.33061355154
1208,2669,181762.26971738352
1209,2670,284516.1671904263
1210,2671,186544.65032035057
1211,2672,192397.88091663097
1212,2673,196818.63632602865
1213,2674,187526.50047680424
1214,2675,179046.57944588864
1215,2676,195855.02058345499
1216,2677,190118.33089144787
1217,2678,265919.51240685594
1218,2679,275028.3676942698
1219,2680,294588.0490582302
1220,2681,405239.5089160726
1221,2682,322059.45997547486
1222,2683,551039.9800365515
1223,2684,337382.3454014522
1224,2685,343581.11091364705
1225,2686,262202.1506356993
1226,2687,303460.35471623513
1227,2688,221091.8991355775
1228,2689,212473.88228907718
1229,2690,428448.2897300497
1230,2691,193171.69469020193
1231,2692,146601.60418142928
1232,2693,200362.47978078376
1233,2694,145352.40862202152
1234,2695,195075.72249199645
1235,2696,187494.68893491314
1236,2697,192276.77041919832
1237,2698,179946.01313391328
1238,2699,166077.5420652088
1239,2700,151221.8484451587
1240,2701,151545.51240869318
1241,2702,129532.5482046625
1242,2703,123714.67422683172
1243,2704,140618.01013244875
1244,2705,117306.04325994961
1245,2706,114364.78103681799
1246,2707,127332.23268837994
1247,2708,125359.3535306489
1248,2709,100901.9930136664
1249,2710,120392.91985477896
1250,2711,337242.2151472016
1251,2712,401487.1544024848
1252,2713,174397.61645119087
1253,2714,150397.85332216343
1254,2715,168771.51116107052
1255,2716,152261.01102838924
1256,2717,198994.34047673154
1257,2718,235615.58740760232
1258,2719,150667.1658845188
1259,2720,171861.28987844856
1260,2721,133856.51090910195
1261,2722,156142.37876569846
1262,2723,143940.34159197696
1263,2724,129112.4736275393
1264,2725,130413.61058766804
1265,2726,136978.7086999439
1266,2727,176522.5485173609
1267,2728,168414.92777217738
1268,2729,145318.016760096
1269,2730,135731.22340914444
1270,2731,121950.58046677272
1271,2732,121527.14152474211
1272,2733,162949.77338914925
1273,2734,159575.14468489288
1274,2735,130312.64167428756
1275,2736,143249.93662477392
1276,2737,116572.3008626881
1277,2738,139193.06557658326
1278,2739,157945.5289119603
1279,2740,130082.19164110489
1280,2741,141371.6885351365
1281,2742,156213.38337548776
1282,2743,141624.83185743602
1283,2744,159593.21323000884
1284,2745,132921.1969195399
1285,2746,135230.17742419807
1286,2747,143802.11065859185
1287,2748,121200.42187540437
1288,2749,126850.02493161551
1289,2750,131403.2306597895
1290,2751,126265.03667750861
1291,2752,196788.12947341028
1292,2753,162264.32657525167
1293,2754,255130.34757006506
1294,2755,138996.29578908198
1295,2756,84268.85491327429
1296,2757,75769.68977081083
1297,2758,74794.20348617078
1298,2759,147887.27776235936
1299,2760,129503.11187665099
1300,2761,149841.29193952566
1301,2762,141860.32649597144
1302,2763,194652.24963223923
1303,2764,147830.78899271367
1304,2765,288915.02594769635
1305,2766,129718.54993683346
1306,2767,85143.185074255
1307,2768,119616.16571960076
1308,2769,124525.05235904304
1309,2770,150290.92735599584
1310,2771,116580.75428633671
1311,2772,118413.25763260353
1312,2773,149051.8805143707
1313,2774,133258.54382768975
1314,2775,103370.21331252572
1315,2776,130500.21991585458
1316,2777,151281.50171890776
1317,2778,103722.76295910269
1318,2779,119270.02980877658
1319,2780,97353.65691990188
1320,2781,85145.647211269
1321,2782,94997.04475566058
1322,2783,85177.91283120091
1323,2784,117894.92702833912
1324,2785,131921.3730887926
1325,2786,60993.13702749099
1326,2787,115097.63219727401
1327,2788,80273.86270276357
1328,2789,179155.78676415226
1329,2790,88366.10270100825
1330,2791,116909.7983021837
1331,2792,52952.69267762472
1332,2793,152718.44497862304
1333,2794,91706.06002014445
1334,2795,110971.55155892383
1335,2796,96549.16038904026
1336,2797,193118.0280435362
1337,2798,97241.74906547151
1338,2799,98918.76048084383
1339,2800,77620.71194430823
1340,2801,92607.71961356296
1341,2802,129752.1806795629
1342,2803,163598.46858423224
1343,2804,127913.37016608358
1344,2805,98167.97592626968
1345,2806,98578.41662431764
1346,2807,167343.7936565245
1347,2808,145486.65239882245
1348,2809,128519.66644494304
1349,2810,119801.41886035411
1350,2811,155604.13653811536
1351,2812,157755.54544302824
1352,2813,159721.84406782073
1353,2814,154844.4920431214
1354,2815,97818.20214187494
1355,2816,226381.00535999695
1356,2817,153915.3819447422
1357,2818,123092.0336176746
1358,2819,154123.48745195966
1359,2820,128894.0413037708
1360,2821,108580.098390311
1361,2822,163358.68176127688
1362,2823,298629.34669334046
1363,2824,197334.25677203157
1364,2825,138231.2161624807
1365,2826,133234.65814128643
1366,2827,130822.1834224125
1367,2828,213872.52207996827
1368,2829,193567.70183937345
1369,2830,240143.39236728847
1370,2831,177025.55809641932
1371,2832,218174.57347405935
1372,2833,294798.72697193595
1373,2834,228009.71929705518
1374,2835,225601.76477999962
1375,2836,198610.50394791403
1376,2837,145692.8577341028
1377,2838,146267.30478719363
1378,2839,180555.30591476883
1379,2840,199687.72388502583
1380,2841,196537.46733812767
1381,2842,221893.80827616714
1382,2843,142082.81531166635
1383,2844,165748.7471603106
1384,2845,115336.35089025035
1385,2846,203520.1516283884
1386,2847,196366.74310371664
1387,2848,213326.06872595267
1388,2849,207075.5845840791
1389,2850,274988.01954741636
1390,2851,225450.6367824465
1391,2852,238335.4231711279
1392,2853,231389.72702772086
1393,2854,135726.82514948052
1394,2855,195643.6249903351
1395,2856,204481.41332141132
1396,2857,194628.9046649117
1397,2858,206329.22431983807
1398,2859,130684.02252214421
1399,2860,126674.8862168218
1400,2861,129333.83142198251
1401,2862,194917.10770793058
1402,2863,124583.1781019058
1403,2864,246028.98969142116
1404,2865,134688.43715917855
1405,2866,152453.9773252121
1406,2867,89979.75509673999
1407,2868,107761.09457080292
1408,2869,110934.87914198621
1409,2870,124753.64964523476
1410,2871,84863.28923858797
1411,2872,56007.76432256288
1412,2873,98667.41716563782
1413,2874,135042.72712982012
1414,2875,115235.58346884332
1415,2876,162208.01652471337
1416,2877,126538.04277204383
1417,2878,167915.4052263318
1418,2879,134021.6696246938
1419,2880,108097.91816402321
1420,2881,160849.19767957265
1421,2882,170732.9635712258
1422,2883,194789.094520362
1423,2884,197271.30923806658
1424,2885,182762.60058337948
1425,2886,218785.2949682176
1426,2887,104961.7741826856
1427,2888,131045.74395787354
1428,2889,69160.61360814724
1429,2890,73378.62229059605
1430,2891,138915.4169693138
1431,2892,45583.2045639744
1432,2893,76237.49709928015
1433,2894,45514.35860998257
1434,2895,327846.449449659
1435,2896,292786.5904186174
1436,2897,212362.67343966872
1437,2898,149449.1427611203
1438,2899,216266.17688117735
1439,2900,157936.39828723556
1440,2901,206702.13646307937
1441,2902,181330.56464730436
1442,2903,310447.1287726063
1443,2904,333419.53112483805
1444,2905,92563.58410778355
1445,2906,202279.91376929756
1446,2907,107507.56332085951
1447,2908,127924.74989027495
1448,2909,139762.57807693732
1449,2910,75767.2779874133
1450,2911,80529.92071431795
1451,2912,149170.83817638783
1452,2913,70676.75271804346
1453,2914,76885.98734062909
1454,2915,76955.93658131901
1455,2916,72790.12674644444
1456,2917,155659.65883994204
1457,2918,121546.59569755335
1458,2919,224818.38806304403
